CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment
17374.0,5.389071729816501,1.0986122886681098,6.208127142322502,1,3,3,133,3,At-Risk
17375.0,5.293304824724492,1.3862943611198906,5.9942107727760074,1,4,2,142,3,At-Risk
17376.0,4.2626798770413155,1.0986122886681098,5.319099905730565,3,3,1,331,3,At-Risk
17377.0,3.1780538303479458,3.044522437723423,8.30877075088342,4,5,5,455,1,Regular
17379.0,2.3978952727983707,0.6931471805599453,5.96799119092234,5,2,2,522,0,High-Value
17381.0,2.1972245773362196,3.4011973816621555,9.917223283969056,5,5,5,555,1,Regular
17382.0,4.174387269895637,0.6931471805599453,4.1956970564823886,3,2,1,321,3,At-Risk
17383.0,1.3862943611198906,0.6931471805599453,5.269866450374021,5,2,1,521,0,High-Value
17384.0,2.9444389791664403,1.0986122886681098,5.821269170111868,4,3,2,432,0,High-Value
17385.0,2.70805020110221,0.6931471805599453,5.549504008886889,4,2,2,422,0,High-Value
17386.0,2.0794415416798357,1.9459101490553132,7.896336904550998,5,5,5,555,1,Regular
17387.0,2.995732273553991,1.0986122886681098,6.617148935013109,4,3,3,433,0,High-Value
17388.0,4.356708826689592,1.6094379124341003,7.13931134565379,2,4,4,244,2,Occasional
17389.0,0.0,3.5553480614894135,10.36831154057086,5,5,5,555,1,Regular
17391.0,5.099866427824199,1.0986122886681098,6.234018491942015,2,3,3,233,3,At-Risk
17392.0,5.726847747587197,1.0986122886681098,6.036127157014171,1,3,2,132,3,At-Risk
17394.0,5.389071729816501,0.6931471805599453,5.3223756316411075,1,2,1,121,3,At-Risk
17396.0,3.6635616461296463,2.1972245773362196,8.899976330900701,3,5,5,355,1,Regular
17397.0,3.091042453358316,1.0986122886681098,6.52563065023188,4,3,3,433,0,High-Value
17398.0,4.74493212836325,1.3862943611198906,6.483688222474311,2,4,3,243,2,Occasional
17400.0,4.836281906951478,1.791759469228055,7.649140090140571,2,4,5,245,2,Occasional
17402.0,1.6094379124341003,2.6390573296152584,7.8765815333589115,5,5,5,555,1,Regular
17403.0,3.58351893845611,0.6931471805599453,5.579427893616779,3,2,2,322,0,High-Value
17404.0,1.3862943611198906,2.772588722239781,10.370606399796605,5,5,5,555,1,Regular
17405.0,0.0,1.3862943611198906,6.9396511539657,5,4,4,544,0,High-Value
17406.0,5.808142489980444,1.3862943611198906,7.689563308737489,1,4,5,145,2,Occasional
17408.0,5.093750200806762,0.6931471805599453,3.5160130560907366,2,2,1,221,3,At-Risk
17409.0,5.220355825078324,1.0986122886681098,6.6500849805983275,1,3,3,133,3,At-Risk
17410.0,2.772588722239781,1.791759469228055,7.1030917728535865,4,4,4,444,2,Occasional
17411.0,2.4849066497880004,1.3862943611198906,6.659216993647982,5,4,3,543,0,High-Value
17412.0,1.0986122886681098,2.0794415416798357,7.138120689779327,5,5,4,554,1,Regular
17414.0,3.784189633918261,1.0986122886681098,6.658011045870748,3,3,3,333,2,Occasional
17415.0,4.382026634673881,0.6931471805599453,6.23213362528801,2,2,3,223,3,At-Risk
17416.0,3.4011973816621555,2.0794415416798357,8.838467667762448,4,5,5,455,1,Regular
17418.0,3.7376696182833684,1.0986122886681098,6.140875440444677,3,3,2,332,0,High-Value
17419.0,2.3978952727983707,2.5649493574615367,8.349382638885205,5,5,5,555,1,Regular
17420.0,3.912023005428146,1.3862943611198906,6.3966462817363405,3,4,3,343,2,Occasional
17422.0,2.772588722239781,1.9459101490553132,7.591038974917671,4,5,4,454,2,Occasional
17423.0,3.828641396489095,1.0986122886681098,6.550237122496749,3,3,3,333,2,Occasional
17425.0,2.9444389791664403,1.0986122886681098,6.63354209247732,4,3,3,433,0,High-Value
17426.0,2.0794415416798357,1.9459101490553132,8.524816063361785,5,5,5,555,1,Regular
17427.0,4.276666119016055,0.6931471805599453,4.623010104116422,3,2,1,321,3,At-Risk
17428.0,0.0,3.367295829986474,9.756022391409203,5,5,5,555,1,Regular
17429.0,4.852030263919617,1.3862943611198906,6.265149109915909,2,4,3,243,3,At-Risk
17430.0,3.4965075614664802,1.0986122886681098,5.586349377764106,4,3,2,432,0,High-Value
17431.0,5.746203190540153,0.6931471805599453,6.002157176646725,1,2,2,122,3,At-Risk
17432.0,2.8903717578961645,1.0986122886681098,5.9047076831817,4,3,2,432,0,High-Value
17433.0,4.477336814478207,0.6931471805599453,5.717553878740119,2,2,2,222,3,At-Risk
17434.0,0.6931471805599453,2.0794415416798357,7.77267692412289,5,5,5,555,1,Regular
17436.0,0.6931471805599453,1.0986122886681098,5.381278887262384,5,3,1,531,0,High-Value
17438.0,5.537334267018537,0.6931471805599453,5.9647354873659575,1,2,2,122,3,At-Risk
17440.0,5.056245805348308,1.3862943611198906,5.233352087695677,2,4,1,241,3,At-Risk
17442.0,3.6109179126442243,1.9459101490553132,7.7184899205194295,3,5,5,355,2,Occasional
17443.0,5.393627546352362,0.6931471805599453,6.282715244436788,1,2,3,123,3,At-Risk
17444.0,4.997212273764115,1.3862943611198906,7.9865185392775535,2,4,5,245,2,Occasional
17446.0,5.176149732573829,1.0986122886681098,4.803201036487226,2,3,1,231,3,At-Risk
17447.0,3.6888794541139363,1.0986122886681098,6.296243383424822,3,3,3,333,0,High-Value
17449.0,0.6931471805599453,2.0794415416798357,7.832097510366773,5,5,5,555,1,Regular
17450.0,2.0794415416798357,3.8501476017100584,12.17763093760637,5,5,5,555,1,Regular
17451.0,0.0,2.0794415416798357,7.451473946050153,5,5,4,554,1,Regular
17453.0,2.8903717578961645,1.0986122886681098,6.189741470692064,4,3,2,432,0,High-Value
17454.0,5.2574953720277815,1.6094379124341003,6.25099788520506,1,4,3,143,2,Occasional
17455.0,5.318119993844216,0.6931471805599453,4.888090941338162,1,2,1,121,3,At-Risk
17456.0,5.8998973535824915,0.6931471805599453,5.524895014596528,1,2,2,122,3,At-Risk
17457.0,4.844187086458591,1.791759469228055,7.460892986533744,2,4,4,244,2,Occasional
17458.0,2.70805020110221,0.6931471805599453,5.760477818332746,4,2,2,422,0,High-Value
17459.0,3.7612001156935624,1.0986122886681098,6.489660754473831,3,3,3,333,0,High-Value
17460.0,4.543294782270004,1.9459101490553132,6.435236489370733,2,5,3,253,2,Occasional
17461.0,3.1354942159291497,1.3862943611198906,6.602343628980946,4,4,3,443,0,High-Value
17462.0,4.0943445622221,1.0986122886681098,6.517213265531828,3,3,3,333,2,Occasional
17463.0,2.772588722239781,1.791759469228055,7.537355446697666,4,4,4,444,2,Occasional
17464.0,5.062595033026967,0.6931471805599453,5.673185800678734,2,2,2,222,3,At-Risk
17466.0,2.302585092994046,1.0986122886681098,6.638934214171274,5,3,3,533,0,High-Value
17468.0,2.302585092994046,1.0986122886681098,4.927253685157205,5,3,1,531,0,High-Value
17469.0,2.772588722239781,1.791759469228055,7.5347466312681,4,4,4,444,2,Occasional
17470.0,3.8066624897703196,1.791759469228055,7.02648897373005,3,4,4,344,2,Occasional
17472.0,5.25227342804663,1.3862943611198906,6.548992442626483,1,4,3,143,2,Occasional
17475.0,4.3694478524670215,0.6931471805599453,5.274895196603544,2,2,1,221,3,At-Risk
17480.0,4.356708826689592,0.6931471805599453,6.239924906405982,2,2,3,223,3,At-Risk
17481.0,1.3862943611198906,1.6094379124341003,7.136156981955326,5,4,4,544,0,High-Value
17483.0,4.174387269895637,1.3862943611198906,6.028374901128079,3,4,2,342,2,Occasional
17486.0,5.564520407322694,0.6931471805599453,5.986125318762377,1,2,2,122,3,At-Risk
17489.0,4.07753744390572,1.0986122886681098,5.933941360864316,3,3,2,332,3,At-Risk
17490.0,0.0,2.0794415416798357,7.646506601347098,5,5,5,555,1,Regular
17491.0,0.0,2.3978952727983707,8.177479306325386,5,5,5,555,1,Regular
17492.0,5.5134287461649825,0.6931471805599453,5.92844487193968,1,2,2,122,3,At-Risk
17495.0,2.0794415416798357,1.0986122886681098,6.211723943242329,5,3,3,533,0,High-Value
17496.0,5.883322388488279,0.6931471805599453,5.605985872931934,1,2,2,122,3,At-Risk
17498.0,4.330733340286331,0.6931471805599453,5.610277331459341,2,2,2,222,3,At-Risk
17499.0,5.66988092298052,0.6931471805599453,6.435958042183625,1,2,3,123,3,At-Risk
17500.0,2.833213344056216,1.3862943611198906,7.037905963447182,4,4,4,444,2,Occasional
17501.0,5.3981627015177525,1.0986122886681098,5.668500660511562,1,3,2,132,3,At-Risk
17502.0,2.1972245773362196,1.6094379124341003,6.536836514626557,5,4,3,543,0,High-Value
17503.0,1.0986122886681098,1.0986122886681098,6.327865352606625,5,3,3,533,0,High-Value
17504.0,5.327876168789581,2.302585092994046,8.00571068528359,1,5,5,155,2,Occasional
17505.0,5.087596335232384,1.0986122886681098,7.0447656130660885,2,3,4,234,2,Occasional
17506.0,4.330733340286331,0.6931471805599453,5.714392653768217,2,2,2,222,3,At-Risk
17507.0,5.568344503761097,1.0986122886681098,6.407836624054821,1,3,3,133,3,At-Risk
17508.0,5.638354669333745,0.6931471805599453,5.961803989689555,1,2,2,122,3,At-Risk
17509.0,4.060443010546419,2.1972245773362196,8.713522841798035,3,5,5,355,2,Occasional
17510.0,3.2188758248682006,0.6931471805599453,5.7348934696812535,4,2,2,422,0,High-Value
17511.0,1.0986122886681098,3.4657359027997265,11.419311026583387,5,5,5,555,1,Regular
17512.0,3.367295829986474,2.3978952727983707,7.981388163939233,4,5,5,455,1,Regular
17513.0,4.276666119016055,0.6931471805599453,6.2426122948317895,3,2,3,323,3,At-Risk
17514.0,4.852030263919617,0.6931471805599453,5.345439473616771,2,2,1,221,3,At-Risk
17515.0,3.4339872044851463,1.6094379124341003,6.461499425865447,4,4,3,443,2,Occasional
17516.0,2.70805020110221,1.791759469228055,6.641025499505004,4,4,3,443,2,Occasional
17517.0,5.733341276897746,0.6931471805599453,5.043037945203756,1,2,1,121,3,At-Risk
17519.0,2.833213344056216,1.9459101490553132,7.520245396524275,4,5,4,454,2,Occasional
17520.0,3.9889840465642745,0.6931471805599453,6.305928511499892,3,2,3,323,3,At-Risk
17521.0,3.4011973816621555,1.3862943611198906,6.585081405576444,4,4,3,443,2,Occasional
17522.0,0.6931471805599453,1.791759469228055,6.977010782644906,5,4,4,544,1,Regular
17523.0,2.3978952727983707,1.6094379124341003,6.48270971889503,5,4,3,543,0,High-Value
17524.0,5.8888779583328805,0.6931471805599453,4.983606621708336,1,2,1,121,3,At-Risk
17525.0,5.886104031450156,0.6931471805599453,6.049025657632513,1,2,2,122,3,At-Risk
17526.0,1.6094379124341003,1.6094379124341003,7.087490159879325,5,4,4,544,0,High-Value
17527.0,3.9889840465642745,1.6094379124341003,6.8462734148384685,3,4,4,344,2,Occasional
17528.0,0.0,2.1972245773362196,8.196850176724896,5,5,5,555,1,Regular
17530.0,0.0,2.3978952727983707,7.769851670395603,5,5,5,555,1,Regular
17531.0,5.247024072160486,0.6931471805599453,5.69608626802173,1,2,2,122,3,At-Risk
17534.0,3.9889840465642745,0.6931471805599453,5.413251904640136,3,2,1,321,3,At-Risk
17535.0,5.634789603169249,0.6931471805599453,5.108366782589591,1,2,1,121,3,At-Risk
17536.0,5.176149732573829,0.6931471805599453,4.350277936359301,2,2,1,221,3,At-Risk
17537.0,3.4011973816621555,1.0986122886681098,6.789725963001244,4,3,3,433,0,High-Value
17538.0,3.258096538021482,0.6931471805599453,4.599353300666526,4,2,1,421,0,High-Value
17540.0,3.2188758248682006,1.0986122886681098,6.362855674882395,4,3,3,433,0,High-Value
17542.0,5.598421958998375,0.6931471805599453,5.146039931102459,1,2,1,121,3,At-Risk
17545.0,3.7612001156935624,1.3862943611198906,6.466642267627447,3,4,3,343,2,Occasional
17548.0,5.455321115357702,0.6931471805599453,4.647271362006727,1,2,1,121,3,At-Risk
17549.0,3.1780538303479458,1.0986122886681098,5.0097015249361645,4,3,1,431,0,High-Value
17550.0,5.2832037287379885,1.3862943611198906,5.591583817293718,1,4,2,142,3,At-Risk
17551.0,5.883322388488279,0.6931471805599453,5.674490970020802,1,2,2,122,3,At-Risk
17552.0,4.0943445622221,1.6094379124341003,6.836699567016301,3,4,3,343,2,Occasional
17553.0,4.867534450455582,0.6931471805599453,7.305591359925811,2,2,4,224,3,At-Risk
17554.0,0.0,1.791759469228055,7.577352319081822,5,4,4,544,1,Regular
17555.0,2.995732273553991,1.0986122886681098,6.176511553155347,4,3,2,432,0,High-Value
17556.0,5.327876168789581,0.6931471805599453,5.0682750735426705,1,2,1,121,3,At-Risk
17557.0,2.6390573296152584,1.3862943611198906,6.29611434997733,4,4,3,443,0,High-Value
17560.0,4.553876891600541,1.791759469228055,6.7522119632207875,2,4,3,243,2,Occasional
17561.0,2.9444389791664403,0.6931471805599453,5.1127104187625525,4,2,1,421,0,High-Value
17562.0,2.6390573296152584,2.0794415416798357,7.024097276842117,4,5,4,454,2,Occasional
17564.0,3.1780538303479458,1.3862943611198906,6.120319396731415,4,4,2,442,0,High-Value
17566.0,2.0794415416798357,1.0986122886681098,6.769377877687473,5,3,3,533,0,High-Value
17567.0,1.9459101490553132,2.1972245773362196,8.373895405306746,5,5,5,555,1,Regular
17569.0,5.805134968916488,0.6931471805599453,5.843950131819433,1,2,2,122,3,At-Risk
17571.0,3.912023005428146,1.6094379124341003,7.263098336353601,3,4,4,344,2,Occasional
17572.0,4.2626798770413155,1.6094379124341003,5.428248536140067,3,4,1,341,3,At-Risk
17573.0,3.367295829986474,1.3862943611198906,5.944372939574132,4,4,2,442,0,High-Value
17574.0,5.493061443340548,0.6931471805599453,5.229235205360593,1,2,1,121,3,At-Risk
17576.0,2.0794415416798357,2.995732273553991,8.179152124824576,5,5,5,555,1,Regular
17578.0,5.384495062789089,0.6931471805599453,4.973002652622701,1,2,1,121,3,At-Risk
17579.0,1.6094379124341003,1.3862943611198906,6.109025335847127,5,4,2,542,0,High-Value
17580.0,5.53338948872752,1.3862943611198906,5.37860619777684,1,4,1,141,3,At-Risk
17581.0,0.0,3.258096538021482,9.308033165645913,5,5,5,555,1,Regular
17582.0,5.4638318050256105,0.6931471805599453,5.1720169104318625,1,2,1,121,3,At-Risk
17584.0,1.9459101490553132,1.0986122886681098,7.125524413958892,5,3,4,534,0,High-Value
17585.0,4.6913478822291435,1.6094379124341003,7.019010387342232,2,4,4,244,2,Occasional
17588.0,4.605170185988092,1.3862943611198906,7.123833932574225,2,4,4,244,2,Occasional
17589.0,4.0943445622221,1.6094379124341003,7.785375866112405,3,4,5,345,2,Occasional
17590.0,0.6931471805599453,1.3862943611198906,7.292350790785078,5,4,4,544,0,High-Value
17591.0,4.290459441148391,2.0794415416798357,7.698333116816846,2,5,5,255,2,Occasional
17593.0,1.3862943611198906,1.791759469228055,8.275085960790554,5,4,5,545,1,Regular
17594.0,4.442651256490317,1.0986122886681098,6.901918276781504,2,3,4,234,2,Occasional
17595.0,2.4849066497880004,1.0986122886681098,5.960206051205209,5,3,2,532,0,High-Value
17596.0,3.1354942159291497,2.0794415416798357,7.9401173601909,4,5,5,455,1,Regular
17597.0,5.365976015021851,0.6931471805599453,7.623333981206562,1,2,4,124,2,Occasional
17600.0,2.8903717578961645,0.6931471805599453,5.091723608778362,4,2,1,421,0,High-Value
17601.0,5.476463551931511,0.6931471805599453,4.7622594012308666,1,2,1,121,3,At-Risk
17602.0,0.6931471805599453,1.9459101490553132,8.52821621405653,5,5,5,555,1,Regular
17603.0,4.356708826689592,0.6931471805599453,5.980706890455022,2,2,2,222,3,At-Risk
17604.0,5.37989735354046,1.0986122886681098,5.737732914025749,1,3,2,132,3,At-Risk
17608.0,3.4965075614664802,1.0986122886681098,5.2626383740910185,4,3,1,431,0,High-Value
17609.0,3.713572066704308,1.791759469228055,7.00921017763747,3,4,4,344,2,Occasional
17611.0,1.9459101490553132,2.772588722239781,8.2845345145333,5,5,5,555,1,Regular
17612.0,3.970291913552122,1.9459101490553132,7.625326743452606,3,5,4,354,2,Occasional
17613.0,3.1354942159291497,2.70805020110221,8.421904011391415,4,5,5,455,1,Regular
17614.0,4.04305126783455,0.6931471805599453,5.959251224743331,3,2,2,322,3,At-Risk
17615.0,4.867534450455582,1.3862943611198906,5.8009091853869235,2,4,2,242,3,At-Risk
17616.0,5.159055299214529,1.3862943611198906,6.3494885806160095,2,4,3,243,3,At-Risk
17618.0,1.791759469228055,1.3862943611198906,6.836559983939986,5,4,3,543,0,High-Value
17619.0,5.7430031878094825,0.6931471805599453,5.372357479256501,1,2,1,121,3,At-Risk
17620.0,4.0943445622221,0.6931471805599453,4.412070756022258,3,2,1,321,3,At-Risk
17621.0,3.044522437723423,1.3862943611198906,7.230490739491305,4,4,4,444,2,Occasional
17623.0,3.4965075614664802,0.6931471805599453,6.269190976192483,4,2,3,423,0,High-Value
17624.0,2.70805020110221,1.0986122886681098,6.7387210533149595,4,3,3,433,0,High-Value
17625.0,2.8903717578961645,1.6094379124341003,7.611545619640562,4,4,4,444,2,Occasional
17628.0,4.394449154672439,0.6931471805599453,4.340553386467307,2,2,1,221,3,At-Risk
17629.0,1.791759469228055,2.1972245773362196,7.503906860215884,5,5,4,554,1,Regular
17630.0,5.135798437050262,1.0986122886681098,6.223766036206958,2,3,3,233,3,At-Risk
17631.0,0.6931471805599453,1.3862943611198906,6.271612055889925,5,4,3,543,0,High-Value
17633.0,3.4339872044851463,1.6094379124341003,7.189801499815289,4,4,4,444,2,Occasional
17634.0,3.58351893845611,2.302585092994046,7.766243154113498,3,5,5,355,2,Occasional
17636.0,2.9444389791664403,0.6931471805599453,5.657947938312402,4,2,2,422,0,High-Value
17637.0,3.4339872044851463,1.0986122886681098,6.3063847700056215,4,3,3,433,0,High-Value
17639.0,5.62040086571715,0.6931471805599453,4.695924549256556,1,2,1,121,3,At-Risk
17640.0,4.465908118654584,0.6931471805599453,6.434000623425246,2,2,3,223,3,At-Risk
17642.0,4.787491742782046,1.0986122886681098,6.569888069839022,2,3,3,233,3,At-Risk
17643.0,5.921578419643816,0.6931471805599453,4.63035048451839,1,2,1,121,3,At-Risk
17644.0,0.0,2.4849066497880004,7.971306723565063,5,5,5,555,1,Regular
17646.0,5.389071729816501,1.3862943611198906,6.917101466981717,1,4,4,144,2,Occasional
17647.0,4.174387269895637,0.6931471805599453,4.8982874609298115,3,2,1,321,3,At-Risk
17648.0,4.110873864173311,1.6094379124341003,7.494708263135679,3,4,4,344,2,Occasional
17649.0,4.927253685157205,0.6931471805599453,6.767906832865638,2,2,3,223,3,At-Risk
17650.0,3.044522437723423,0.6931471805599453,5.118472739628975,4,2,1,421,0,High-Value
17651.0,2.4849066497880004,2.3978952727983707,8.28045768658256,5,5,5,555,1,Regular
17652.0,3.2188758248682006,2.5649493574615367,8.490586347854247,4,5,5,455,1,Regular
17653.0,3.6109179126442243,1.6094379124341003,7.09718484723547,3,4,4,344,2,Occasional
17654.0,5.6240175061873385,0.6931471805599453,4.775334812511415,1,2,1,121,3,At-Risk
17655.0,2.3978952727983707,2.0794415416798357,7.878511468609366,5,5,5,555,1,Regular
17656.0,4.290459441148391,1.791759469228055,7.4239802997335635,2,4,4,244,2,Occasional
17658.0,3.258096538021482,1.0986122886681098,6.39094511686889,4,3,3,433,0,High-Value
17659.0,2.833213344056216,2.5649493574615367,8.006520889229225,4,5,5,455,1,Regular
17660.0,4.948759890378168,0.6931471805599453,5.191566996601156,2,2,1,221,3,At-Risk
17663.0,3.258096538021482,2.0794415416798357,7.4977118102428095,4,5,4,454,2,Occasional
17664.0,2.9444389791664403,1.0986122886681098,6.406285750140171,4,3,3,433,0,High-Value
17666.0,1.3862943611198906,1.0986122886681098,6.591893186664721,5,3,3,533,0,High-Value
17667.0,4.189654742026425,1.791759469228055,7.628765650289339,3,4,5,345,2,Occasional
17668.0,0.0,1.0986122886681098,5.854355333135575,5,3,2,532,0,High-Value
17669.0,3.7612001156935624,2.0794415416798357,8.133798724949507,3,5,5,355,2,Occasional
17670.0,5.429345628954441,0.6931471805599453,5.331268466687723,1,2,1,121,3,At-Risk
17671.0,2.772588722239781,1.6094379124341003,7.361191168037922,4,4,4,444,2,Occasional
17672.0,3.912023005428146,1.0986122886681098,8.064375435416844,3,3,5,335,2,Occasional
17673.0,0.6931471805599453,1.9459101490553132,7.375236980840607,5,5,4,554,1,Regular
17674.0,4.30406509320417,1.0986122886681098,6.313620507419839,2,3,3,233,3,At-Risk
17675.0,0.0,3.4657359027997265,9.922077680345927,5,5,5,555,1,Regular
17676.0,1.3862943611198906,1.9459101490553132,7.224155995015752,5,5,4,554,1,Regular
17677.0,0.6931471805599453,3.4339872044851463,9.701761745083482,5,5,5,555,1,Regular
17678.0,5.575949103146316,0.6931471805599453,5.700811398711247,1,2,2,122,3,At-Risk
17679.0,3.970291913552122,1.0986122886681098,7.597451511865824,3,3,4,334,2,Occasional
17680.0,3.1780538303479458,0.6931471805599453,5.2225156531317545,4,2,1,421,0,High-Value
17682.0,2.302585092994046,1.9459101490553132,7.814128999448025,5,5,5,555,1,Regular
17684.0,3.784189633918261,0.6931471805599453,5.482345799133678,3,2,1,321,3,At-Risk
17685.0,2.833213344056216,2.0794415416798357,8.057323638517671,4,5,5,455,1,Regular
17686.0,1.9459101490553132,2.0794415416798357,8.655294625475447,5,5,5,555,1,Regular
17690.0,3.4011973816621555,2.772588722239781,8.461215257006781,4,5,5,455,1,Regular
17691.0,5.8805329864007,1.0986122886681098,5.674696893761104,1,3,2,132,3,At-Risk
17692.0,4.844187086458591,1.6094379124341003,6.6092683773641365,2,4,3,243,2,Occasional
17693.0,4.919980925828125,0.6931471805599453,5.305640486927818,2,2,1,221,3,At-Risk
17694.0,4.955827057601261,0.6931471805599453,5.649396684129609,2,2,2,222,3,At-Risk
17695.0,4.882801922586371,1.0986122886681098,6.641625935491769,2,3,3,233,3,At-Risk
17696.0,3.6375861597263857,2.1972245773362196,7.734869382309582,3,5,5,355,2,Occasional
17697.0,5.4638318050256105,0.6931471805599453,5.828798547972468,1,2,2,122,3,At-Risk
17698.0,5.564520407322694,0.6931471805599453,5.049535443053812,1,2,1,121,3,At-Risk
17700.0,2.833213344056216,1.6094379124341003,7.838201349644471,4,4,5,445,2,Occasional
17701.0,5.53338948872752,0.6931471805599453,6.037751581059295,1,2,2,122,3,At-Risk
17702.0,3.4011973816621555,1.6094379124341003,7.509537985193698,4,4,4,444,2,Occasional
17703.0,3.5553480614894135,1.3862943611198906,6.684286674843982,3,4,3,343,2,Occasional
17704.0,5.1298987149230735,1.0986122886681098,6.786931374567216,2,3,3,233,3,At-Risk
17705.0,1.0986122886681098,2.302585092994046,7.5090722177237925,5,5,4,554,1,Regular
17706.0,1.3862943611198906,2.8903717578961645,9.259653256646303,5,5,5,555,1,Regular
17707.0,5.220355825078324,1.0986122886681098,5.0330488889331555,1,3,1,131,3,At-Risk
17708.0,5.236441962829949,1.0986122886681098,5.577198322546748,1,3,2,132,3,At-Risk
17709.0,5.135798437050262,0.6931471805599453,4.9305092496169705,2,2,1,221,3,At-Risk
17711.0,2.3978952727983707,1.0986122886681098,5.956096403270191,5,3,2,532,0,High-Value
17712.0,3.8066624897703196,0.6931471805599453,6.261319913844147,3,2,3,323,3,At-Risk
17714.0,5.771441123130016,0.6931471805599453,5.0369526024136295,1,2,1,121,3,At-Risk
17715.0,5.303304908059076,0.6931471805599453,5.791182664937034,1,2,2,122,3,At-Risk
17716.0,3.1354942159291497,2.4849066497880004,8.640647227620185,4,5,5,455,1,Regular
17718.0,5.44673737166631,0.6931471805599453,4.9441393028078915,1,2,1,121,3,At-Risk
17719.0,3.6375861597263857,2.772588722239781,8.593605934116098,3,5,5,355,1,Regular
17720.0,3.258096538021482,1.6094379124341003,7.087523578988375,4,4,4,444,2,Occasional
17722.0,4.564348191467836,1.6094379124341003,7.793603298080906,2,4,5,245,2,Occasional
17723.0,4.844187086458591,1.9459101490553132,8.094805704112124,2,5,5,255,2,Occasional
17724.0,4.2626798770413155,1.3862943611198906,6.9411900550683745,3,4,4,344,2,Occasional
17725.0,2.772588722239781,2.4849066497880004,8.143250005910986,4,5,5,455,1,Regular
17727.0,2.70805020110221,0.6931471805599453,6.967202737625557,4,2,4,424,0,High-Value
17728.0,1.3862943611198906,1.3862943611198906,7.964506839388399,5,4,5,545,1,Regular
17730.0,1.0986122886681098,2.6390573296152584,8.575363981519251,5,5,5,555,1,Regular
17731.0,4.3694478524670215,1.6094379124341003,7.123761419471479,2,4,4,244,2,Occasional
17732.0,5.921578419643816,0.6931471805599453,5.7202134111139475,1,2,2,122,3,At-Risk
17733.0,3.6635616461296463,1.0986122886681098,6.541304131886272,3,3,3,333,0,High-Value
17734.0,3.9889840465642745,1.3862943611198906,6.553406199550886,3,4,3,343,2,Occasional
17735.0,0.6931471805599453,2.995732273553991,9.481208376934894,5,5,5,555,1,Regular
17736.0,2.1972245773362196,1.3862943611198906,5.936057539836243,5,4,2,542,0,High-Value
17737.0,2.1972245773362196,1.0986122886681098,5.131317825851867,5,3,1,531,0,High-Value
17738.0,2.9444389791664403,1.6094379124341003,7.539053651215015,4,4,4,444,2,Occasional
17739.0,2.4849066497880004,2.0794415416798357,7.934638814191774,5,5,5,555,1,Regular
17742.0,4.727387818712341,1.0986122886681098,5.875239671888878,2,3,2,232,3,At-Risk
17744.0,1.3862943611198906,1.9459101490553132,7.750786909079374,5,5,5,555,1,Regular
17746.0,5.480638923341991,0.6931471805599453,4.711779921046349,1,2,1,121,3,At-Risk
17747.0,4.727387818712341,0.6931471805599453,4.282206299391671,2,2,1,221,3,At-Risk
17749.0,5.181783550292085,1.0986122886681098,6.515482764659955,2,3,3,233,3,At-Risk
17750.0,1.6094379124341003,2.302585092994046,7.445096243403855,5,5,4,554,1,Regular
17752.0,5.883322388488279,0.6931471805599453,4.402319337941644,1,2,1,121,3,At-Risk
17754.0,0.0,1.791759469228055,7.417970716622433,5,4,4,544,1,Regular
17757.0,0.0,3.4339872044851463,8.629519588886271,5,5,5,555,1,Regular
17758.0,2.9444389791664403,2.1972245773362196,8.134232938648143,4,5,5,455,1,Regular
17759.0,2.833213344056216,1.3862943611198906,6.7104743871936545,4,4,3,443,0,High-Value
17760.0,3.091042453358316,1.0986122886681098,5.665006995704794,4,3,2,432,0,High-Value
17761.0,3.4965075614664802,0.6931471805599453,6.570574791610563,4,2,3,423,0,High-Value
17763.0,5.572154032177765,0.6931471805599453,2.772588722239781,1,2,1,121,3,At-Risk
17764.0,3.9318256327243257,1.0986122886681098,6.650990309165078,3,3,3,333,2,Occasional
17765.0,5.0689042022202315,1.3862943611198906,5.909793430963424,2,4,2,242,3,At-Risk
17767.0,2.70805020110221,0.6931471805599453,5.6065370902173655,4,2,2,422,0,High-Value
17768.0,2.0794415416798357,1.3862943611198906,7.641516432427338,5,4,5,545,0,High-Value
17769.0,2.5649493574615367,2.3978952727983707,8.283602760989174,5,5,5,555,1,Regular
17770.0,5.293304824724492,1.791759469228055,7.042522158078838,1,4,4,144,2,Occasional
17771.0,4.04305126783455,1.0986122886681098,5.508618809848949,3,3,1,331,3,At-Risk
17772.0,2.3978952727983707,1.0986122886681098,5.161638167632783,5,3,1,531,0,High-Value
17774.0,4.574710978503383,1.6094379124341003,7.10227710885741,2,4,4,244,2,Occasional
17775.0,5.541263545158426,0.6931471805599453,4.050044303325521,1,2,1,121,3,At-Risk
17777.0,3.2188758248682006,1.3862943611198906,6.4747545206794515,4,4,3,443,0,High-Value
17779.0,3.044522437723423,1.3862943611198906,6.479001072896019,4,4,3,443,0,High-Value
17781.0,5.0689042022202315,1.0986122886681098,5.24185282956691,2,3,1,231,3,At-Risk
17783.0,4.276666119016055,1.0986122886681098,5.650627799851681,3,3,2,332,3,At-Risk
17785.0,3.970291913552122,0.6931471805599453,4.889897898613436,3,2,1,321,3,At-Risk
17786.0,4.442651256490317,1.0986122886681098,5.590427122326969,2,3,2,232,3,At-Risk
